"","YearCollected","SurveyAreaIdentifier","sum_all_sp","n_visits"
"2440",1995,"L109548",1669,38
"2441",1995,"L1110246",49,1
"2442",1995,"L1155429",18,3
"2443",1995,"L125062",4800,54
"2444",1995,"L125100",3936,8
"2445",1995,"L1259344",97,2
"2446",1995,"L1270626",69,1
"2447",1995,"L127324",5307,8
"2448",1995,"L127945",554,11
"2449",1995,"L129007",6795,12
"2450",1995,"L129756",1582,44
"2451",1995,"L132081",842,8
"2452",1995,"L140447",256,3
"2453",1995,"L1468922",10,1
"2454",1995,"L1468923",7,1
"2455",1995,"L1468927",766,2
"2456",1995,"L1468930",60,1
"2457",1995,"L1468938",8,2
"2458",1995,"L1468939",5,1
"2459",1995,"L1469205",0,1
"2460",1995,"L1469206",6,1
"2461",1995,"L1469207",29,2
"2462",1995,"L1471280",40,1
"2463",1995,"L1471355",7,1
"2464",1995,"L151763",124,6
"2465",1995,"L1540823",12,2
"2466",1995,"L1540824",168,2
"2467",1995,"L1540851",26,3
"2468",1995,"L1540909",6,1
"2469",1995,"L166589",81,1
"2470",1995,"L167700",127,6
"2471",1995,"L194499",185,7
"2472",1995,"L207348",6123,22
"2473",1995,"L207383",397,4
"2474",1995,"L207420",1002,13
"2475",1995,"L209342",3935,24
"2476",1995,"L211111",12014,36
"2477",1995,"L211434",28770,27
"2478",1995,"L215343",3,0.642857142857143
"2479",1995,"L249999",1569,8
"2480",1995,"L265654",347,3
"2481",1995,"L267398",5905,31
"2482",1995,"L267805",19884,19
"2483",1995,"L269484",22467,6
"2484",1995,"L269491",12863,6
"2485",1995,"L269708",12896,6
"2486",1995,"L275397",259,3
"2487",1995,"L275486",32,9
"2488",1995,"L275517",1890,21
"2489",1995,"L278720",2800,8
"2490",1995,"L279404",751,8
"2491",1995,"L283643",131,6
"2492",1995,"L285821",48,1
"2493",1995,"L288854",181,5
"2494",1995,"L297765",43,1
"2495",1995,"L323523",150,1
"2496",1995,"L343754",6952,3
"2497",1995,"L352958",2619,21
"2498",1995,"L355076",1702,3
"2499",1995,"L450931",1599,11
"2500",1995,"L450932",603,8
"2501",1995,"L450934",3747,11
"2502",1995,"L450935",271,9
"2503",1995,"L452270",248,8
"2504",1995,"L453635",5,1
"2505",1995,"L453639",62,4
"2506",1995,"L453702",2590,3
"2507",1995,"L454104",26,1
"2508",1995,"L454105",12,1
"2509",1995,"L454182",432,3
"2510",1995,"L457801",212,25
"2511",1995,"L458661",151,10
"2512",1995,"L465587",831,22
"2513",1995,"L465590",5663,18
"2514",1995,"L465591",1605,18
"2515",1995,"L465593",915,18
"2516",1995,"L465619",704,9
"2517",1995,"L465620",1820,40
"2518",1995,"L468463",24,5
"2519",1995,"L469150",4333,7
"2520",1995,"L470192",90,3
"2521",1995,"L470582",4724,29
"2522",1995,"L470628",7929,8
"2523",1995,"L470639",81,4
"2524",1995,"L471840",559,4
"2525",1995,"L473315",2248,39
"2526",1995,"L473443",1647,28
"2527",1995,"L473466",518,8
"2528",1995,"L473468",1337,8
"2529",1995,"L473469",33651,6
"2530",1995,"L474330",864,10
"2531",1995,"L474644",72,16
"2532",1995,"L474653",203,7
"2533",1995,"L475090",7551,3
"2534",1995,"L475097",715,2
"2535",1995,"L480823",143,11
"2536",1995,"L480904",839,3
"2537",1995,"L480913",10261,5
"2538",1995,"L481704",926,3
"2539",1995,"L481705",1245,3
"2540",1995,"L481706",12956,3
"2541",1995,"L481707",346,3
"2542",1995,"L481708",3956,3
"2543",1995,"L481709",627,3
"2544",1995,"L481711",28,2
"2545",1995,"L481712",29,2
"2546",1995,"L481715",10,3
"2547",1995,"L483302",165,11
"2548",1995,"L483820",389,7
"2549",1995,"L484987",132,8
"2550",1995,"L498422",223,1
"2551",1995,"L498425",738,1
"2552",1995,"L498426",2614,1
"2553",1995,"L502792",1501,1
"2554",1995,"L507182",388,2
"2555",1995,"L507757",0,2
"2556",1995,"L516817",9246,3
"2557",1995,"L552725",1824,3
"2558",1995,"L571629",143,6
"2559",1995,"L593622",96,5
"2560",1995,"L612903",104,1
"2561",1995,"L616731",291,2
"2562",1995,"L694767",80,1
"2563",1995,"L718307",31780,36
"2564",1995,"L718426",145,13
"2565",1995,"L720895",0,1
"2566",1995,"L815117",1973,21
"2567",1995,"L846390",1861,14
"2568",1995,"L92448",36706,13
"2569",1996,"L1080316",246,21
"2570",1996,"L109216",331,3
"2571",1996,"L109534",9384,23
"2572",1996,"L109548",1439,18
"2573",1996,"L1155429",2859,16
"2574",1996,"L125100",717,3
"2575",1996,"L1254859",350,20
"2576",1996,"L127324",3695,8
"2577",1996,"L127945",578,12
"2578",1996,"L129047",4488,9
"2579",1996,"L129756",1298,35
"2580",1996,"L1333790",884,8
"2581",1996,"L1468921",230,4
"2582",1996,"L1468922",1102,6
"2583",1996,"L1468923",171,2
"2584",1996,"L1468924",11,1
"2585",1996,"L1468925",111,3
"2586",1996,"L1468926",1834,2
"2587",1996,"L1468927",1509,6
"2588",1996,"L1468929",306,2
"2589",1996,"L1468930",49,1
"2590",1996,"L1468931",14,1
"2591",1996,"L1468932",26,1
"2592",1996,"L1468934",277,4
"2593",1996,"L1468935",2329,9
"2594",1996,"L1468936",1,2
"2595",1996,"L1468937",51,3
"2596",1996,"L1468940",46,3
"2597",1996,"L1468941",291,2
"2598",1996,"L1468942",592,3
"2599",1996,"L1468943",595,6
"2600",1996,"L1468944",948,3
"2601",1996,"L1468945",481,3
"2602",1996,"L1468946",13,2
"2603",1996,"L1468947",173,4
"2604",1996,"L1468948",263,5
"2605",1996,"L1468955",48,3
"2606",1996,"L1468957",30,2
"2607",1996,"L1468985",3030,6
"2608",1996,"L1468987",0,1
"2609",1996,"L1469126",7,2
"2610",1996,"L1469127",50,2
"2611",1996,"L1469138",54,3
"2612",1996,"L1469140",13,1
"2613",1996,"L1469159",174,2
"2614",1996,"L1469160",3,1
"2615",1996,"L1469345",0,1
"2616",1996,"L1469355",186,3
"2617",1996,"L1469357",407,4
"2618",1996,"L1469359",143,3
"2619",1996,"L1469361",44,3
"2620",1996,"L1469363",206,5
"2621",1996,"L1469465",82,3
"2622",1996,"L1469482",7,2
"2623",1996,"L1469488",0,1
"2624",1996,"L1469489",2,1
"2625",1996,"L1469491",0,1
"2626",1996,"L1469514",0,1
"2627",1996,"L1469515",14,1
"2628",1996,"L1469520",1,1
"2629",1996,"L1471280",87,2
"2630",1996,"L1471292",100,1
"2631",1996,"L1471452",57,2
"2632",1996,"L1471911",43,1
"2633",1996,"L1472044",3,1
"2634",1996,"L1540788",169,3
"2635",1996,"L1540796",0,1
"2636",1996,"L1540797",49,1
"2637",1996,"L1540809",86,3
"2638",1996,"L1540811",73,2
"2639",1996,"L1540836",122,2
"2640",1996,"L1540846",12,2
"2641",1996,"L1540851",121,3
"2642",1996,"L1540857",2,1
"2643",1996,"L1540858",1,2
"2644",1996,"L1540859",257,2
"2645",1996,"L1540871",30,3
"2646",1996,"L1540875",321,2
"2647",1996,"L1540877",178,3
"2648",1996,"L1540878",306,2
"2649",1996,"L1540880",84,2
"2650",1996,"L1540892",102,4
"2651",1996,"L1540893",115,2
"2652",1996,"L1540895",74,3
"2653",1996,"L1540896",5,1
"2654",1996,"L1540912",1,2
"2655",1996,"L1540914",2174,4
"2656",1996,"L158584",11073,5
"2657",1996,"L167700",830,12
"2658",1996,"L191490",5286,6
"2659",1996,"L209342",1814,26
"2660",1996,"L211111",7608,26
"2661",1996,"L211434",18947,10
"2662",1996,"L215343",346,2.82142857142857
"2663",1996,"L219714",376,13
"2664",1996,"L248057",3357,7
"2665",1996,"L249999",1482,11
"2666",1996,"L267199",2250,9
"2667",1996,"L267398",3189,21
"2668",1996,"L267805",60372,40
"2669",1996,"L275404",365,4
"2670",1996,"L275486",73,12
"2671",1996,"L275517",11443,32
"2672",1996,"L278720",5768,9
"2673",1996,"L279820",2794,34
"2674",1996,"L281327",4886,19
"2675",1996,"L283643",703,11
"2676",1996,"L285821",13,2
"2677",1996,"L343754",31558,12
"2678",1996,"L352958",835,8
"2679",1996,"L355076",1294,1
"2680",1996,"L357216",0,2
"2681",1996,"L383970",54,16
"2682",1996,"L445866",157,11
"2683",1996,"L452094",245,7
"2684",1996,"L452269",50,2
"2685",1996,"L452270",14,6
"2686",1996,"L452884",0,1
"2687",1996,"L453635",32,3
"2688",1996,"L453702",405,1
"2689",1996,"L454182",54,1
"2690",1996,"L456198",30,1
"2691",1996,"L458595",16,5
"2692",1996,"L458596",1583,5
"2693",1996,"L465587",97,8
"2694",1996,"L465590",3511,18
"2695",1996,"L465591",141,21
"2696",1996,"L465593",703,21
"2697",1996,"L465619",288,13
"2698",1996,"L465620",714,42
"2699",1996,"L466582",110,2
"2700",1996,"L467216",1471,12
"2701",1996,"L470024",250,4
"2702",1996,"L470192",1,1
"2703",1996,"L470582",4868,19
"2704",1996,"L470628",8352,11
"2705",1996,"L470639",257,3
"2706",1996,"L471840",71,6
"2707",1996,"L473315",3280,46
"2708",1996,"L473466",721,7
"2709",1996,"L473468",69,2
"2710",1996,"L473469",12542,2
"2711",1996,"L474330",38,1
"2712",1996,"L474644",89,16
"2713",1996,"L474653",591,6
"2714",1996,"L474786",1543,6
"2715",1996,"L475090",4085,3
"2716",1996,"L475097",214,1
"2717",1996,"L475105",908,4
"2718",1996,"L479622",570,9
"2719",1996,"L480823",124,5
"2720",1996,"L480904",964,3
"2721",1996,"L481704",2247,1
"2722",1996,"L481705",772,1
"2723",1996,"L481706",484,1
"2724",1996,"L481707",198,1
"2725",1996,"L481708",20,1
"2726",1996,"L481709",98,1
"2727",1996,"L481711",38,1
"2728",1996,"L481712",0,1
"2729",1996,"L481715",0,1
"2730",1996,"L483302",82,10
"2731",1996,"L507467",945,4
"2732",1996,"L516817",96,1
"2733",1996,"L552239",1369,5
"2734",1996,"L552725",227,1
"2735",1996,"L559416",125,2
"2736",1996,"L571629",33,9
"2737",1996,"L587730",156,1
"2738",1996,"L604486",597,13
"2739",1996,"L612903",1287,5
"2740",1996,"L718307",20627,39
"2741",1996,"L718426",60,8
"2742",1996,"L781763",19,4
"2743",1996,"L846390",673,8
"2744",1996,"L92448",38801,15
"2745",1997,"L109534",50211,118
"2746",1997,"L109548",2617,27
"2747",1997,"L1112478",24,1
"2748",1997,"L125062",1171,16
"2749",1997,"L1254859",930,22
"2750",1997,"L1269196",4547,2
"2751",1997,"L127324",2763,8
"2752",1997,"L127945",715,13
"2753",1997,"L129046",13972,13
"2754",1997,"L129756",690,27
"2755",1997,"L1333790",72,1
"2756",1997,"L140454",0,1
"2757",1997,"L1468925",10,1
"2758",1997,"L1468927",1282,8
"2759",1997,"L1468928",142,4
"2760",1997,"L1468929",299,6
"2761",1997,"L1468930",28,2
"2762",1997,"L1468932",36,3
"2763",1997,"L1468933",0,1
"2764",1997,"L1468935",17,2
"2765",1997,"L1468950",86,4
"2766",1997,"L1468951",339,5
"2767",1997,"L1468952",141,3
"2768",1997,"L1468959",154,3
"2769",1997,"L1468960",78,3
"2770",1997,"L1468963",4,2
"2771",1997,"L1468964",35,4
"2772",1997,"L1468965",48,3
"2773",1997,"L1468966",121,3
"2774",1997,"L1468967",244,3
"2775",1997,"L1468968",6,3
"2776",1997,"L1468969",20,2
"2777",1997,"L1468970",14,3
"2778",1997,"L1468971",117,3
"2779",1997,"L1468972",122,3
"2780",1997,"L1468973",141,3
"2781",1997,"L1468974",821,7
"2782",1997,"L1468976",47,2
"2783",1997,"L1468982",84,3
"2784",1997,"L1468983",35,3
"2785",1997,"L1468986",28,3
"2786",1997,"L1468987",11,1
"2787",1997,"L1468988",71,4
"2788",1997,"L1468989",2,2
"2789",1997,"L1468990",9,4
"2790",1997,"L1469201",120,3
"2791",1997,"L1469228",107,3
"2792",1997,"L1469246",2,2
"2793",1997,"L1469247",23,3
"2794",1997,"L1469248",18,3
"2795",1997,"L1469266",52,3
"2796",1997,"L1469289",1,1
"2797",1997,"L1469349",4,3
"2798",1997,"L1469471",20,2
"2799",1997,"L1469501",10,1
"2800",1997,"L1469519",3,2
"2801",1997,"L1469520",2,2
"2802",1997,"L1469544",46,2
"2803",1997,"L1469545",1,2
"2804",1997,"L1469547",1,2
"2805",1997,"L1469550",29,3
"2806",1997,"L1469610",0,1
"2807",1997,"L1477137",1,3
"2808",1997,"L1484554",40,1
"2809",1997,"L151133",252,8
"2810",1997,"L1540787",40,3
"2811",1997,"L1540792",7,1
"2812",1997,"L1540800",15,3
"2813",1997,"L1540816",31,2
"2814",1997,"L1540822",44,3
"2815",1997,"L1540833",3,3
"2816",1997,"L1540834",14,3
"2817",1997,"L1540843",16,2
"2818",1997,"L1540844",29,1
"2819",1997,"L1540847",37,3
"2820",1997,"L1540850",183,5
"2821",1997,"L1540853",12,3
"2822",1997,"L1540858",296,4
"2823",1997,"L1540868",0,2
"2824",1997,"L1540879",13,1
"2825",1997,"L1540883",3,2
"2826",1997,"L1540888",25,3
"2827",1997,"L1540895",63,3
"2828",1997,"L1540904",17,2
"2829",1997,"L1540912",49,4
"2830",1997,"L1540915",43,5
"2831",1997,"L158584",55646,13
"2832",1997,"L164186",331,10
"2833",1997,"L165048",70702,24
"2834",1997,"L165940",104,3
"2835",1997,"L166400",3576,1
"2836",1997,"L167700",1090,11
"2837",1997,"L1761768",12964,2
"2838",1997,"L190743",339,8
"2839",1997,"L191490",20965,7
"2840",1997,"L208127",248,8
"2841",1997,"L209342",338,9
"2842",1997,"L211111",2501,21
"2843",1997,"L211914",2935,12
"2844",1997,"L215343",276,1.96428571428571
"2845",1997,"L219714",147,12
"2846",1997,"L231740",0,1
"2847",1997,"L247311",122,4
"2848",1997,"L248904",3,2
"2849",1997,"L249999",9,2
"2850",1997,"L252297",214,12
"2851",1997,"L253508",1739,18
"2852",1997,"L267398",6231,21
"2853",1997,"L267805",28626,17
"2854",1997,"L268295",33412,8
"2855",1997,"L269491",14053,16
"2856",1997,"L270513",5238,8
"2857",1997,"L275404",39,3
"2858",1997,"L275453",1,2
"2859",1997,"L275486",721,15
"2860",1997,"L275517",2748,28
"2861",1997,"L278720",1157,3
"2862",1997,"L279820",2128,28
"2863",1997,"L281058",705,10
"2864",1997,"L281327",1682,18
"2865",1997,"L285821",0,2
"2866",1997,"L343754",13182,5
"2867",1997,"L352958",1478,10
"2868",1997,"L445866",345,16
"2869",1997,"L452094",40,5
"2870",1997,"L452270",36,5
"2871",1997,"L452294",9107,7
"2872",1997,"L452465",12825,9
"2873",1997,"L452512",678,8
"2874",1997,"L452513",3391,8
"2875",1997,"L452517",3525,8
"2876",1997,"L452527",41506,8
"2877",1997,"L452528",18302,8
"2878",1997,"L452921",12459,8
"2879",1997,"L452923",200,4
"2880",1997,"L452924",8039,7
"2881",1997,"L452925",61187,16
"2882",1997,"L452926",2590,8
"2883",1997,"L452927",51183,7
"2884",1997,"L452928",18331,7
"2885",1997,"L452929",2680,8
"2886",1997,"L452930",1190,5
"2887",1997,"L452934",1120,8
"2888",1997,"L452936",1120,8
"2889",1997,"L452937",23135,8
"2890",1997,"L452946",9679,8
"2891",1997,"L452948",2452,8
"2892",1997,"L452950",1316,7
"2893",1997,"L452952",595,7
"2894",1997,"L452960",168014,8
"2895",1997,"L452975",359,5
"2896",1997,"L453625",4650,5
"2897",1997,"L453635",2,1
"2898",1997,"L453683",761,2
"2899",1997,"L455274",48640,4
"2900",1997,"L458595",17,3
"2901",1997,"L465587",1826,19
"2902",1997,"L465619",953,11
"2903",1997,"L465620",5530,42
"2904",1997,"L468458",211,4
"2905",1997,"L470048",284,7
"2906",1997,"L470628",6982,6
"2907",1997,"L470629",461,10
"2908",1997,"L470659",1780,12
"2909",1997,"L471834",235,5
"2910",1997,"L471840",254,1
"2911",1997,"L473315",6704,41
"2912",1997,"L473466",585,9
"2913",1997,"L473468",1195,3
"2914",1997,"L473469",18188,5
"2915",1997,"L474644",82,18
"2916",1997,"L474653",135,7
"2917",1997,"L474786",2597,7
"2918",1997,"L475067",628,11
"2919",1997,"L475090",1328,4
"2920",1997,"L475105",52,5
"2921",1997,"L479622",94,1
"2922",1997,"L480823",77,4
"2923",1997,"L480858",416,22
"2924",1997,"L480913",2286,2
"2925",1997,"L481668",1778,5
"2926",1997,"L481709",248,2
"2927",1997,"L481711",6272,2
"2928",1997,"L507467",969,3
"2929",1997,"L507755",1109,2
"2930",1997,"L516817",43,1
"2931",1997,"L517059",801,8
"2932",1997,"L517067",802,6
"2933",1997,"L521818",72,10
"2934",1997,"L571606",1032,4
"2935",1997,"L571616",60722,8
"2936",1997,"L571629",219,4
"2937",1997,"L587730",184,3
"2938",1997,"L604462",1796,8
"2939",1997,"L604475",100,2
"2940",1997,"L604486",107,6
"2941",1997,"L604504",35386,6
"2942",1997,"L654703",818,1
"2943",1997,"L669306",1841,7
"2944",1997,"L669308",583,8
"2945",1997,"L673567",14,3
"2946",1997,"L695750",847,5
"2947",1997,"L695754",8986,5
"2948",1997,"L695757",43711,5
"2949",1997,"L695763",20186,4
"2950",1997,"L695814",28752,5
"2951",1997,"L695816",246,5
"2952",1997,"L695817",2302,5
"2953",1997,"L718378",43023,12
"2954",1997,"L718426",118,12
"2955",1997,"L721466",0,1
"2956",1997,"L781763",10,3
"2957",1997,"L846390",775,11
"2958",1997,"L92448",40081,15
"2959",1998,"L1080316",14,12
"2960",1998,"L109210",1611,26
"2961",1998,"L109213",2105,11
"2962",1998,"L109216",11948,13
"2963",1998,"L109534",18734,76
"2964",1998,"L109548",1563,20
"2965",1998,"L125062",956,19
"2966",1998,"L1254859",7963,21
"2967",1998,"L1259126",7,2
"2968",1998,"L1269196",1422,3
"2969",1998,"L127324",3606,7
"2970",1998,"L1274648",347,6
"2971",1998,"L127945",848,15
"2972",1998,"L129756",347,13
"2973",1998,"L140460",730,11
"2974",1998,"L140803",0,1
"2975",1998,"L1468922",420,2
"2976",1998,"L1468923",129,4
"2977",1998,"L1468924",127,3
"2978",1998,"L1468931",585,4
"2979",1998,"L1468933",15,2
"2980",1998,"L1468934",0,1
"2981",1998,"L1468943",2,1
"2982",1998,"L1468944",328,2
"2983",1998,"L1468945",123,2
"2984",1998,"L1468946",116,5
"2985",1998,"L1468949",586,10
"2986",1998,"L1468950",64,6
"2987",1998,"L1468951",851,15
"2988",1998,"L1468952",395,7
"2989",1998,"L1468953",206,10
"2990",1998,"L1468960",685,11
"2991",1998,"L1468963",8,4
"2992",1998,"L1468964",72,3
"2993",1998,"L1468974",726,14
"2994",1998,"L1468982",327,8
"2995",1998,"L1468983",28,4
"2996",1998,"L1468989",3,2
"2997",1998,"L1468990",21,3
"2998",1998,"L1468992",866,13
"2999",1998,"L1468993",148,10
"3000",1998,"L1468994",254,8
"3001",1998,"L1468995",80,7
"3002",1998,"L1468996",54,7
"3003",1998,"L1468997",33,7
"3004",1998,"L1468998",83,8
"3005",1998,"L1468999",5,3
"3006",1998,"L1469110",132,10
"3007",1998,"L1469152",210,10
"3008",1998,"L1469161",36,5
"3009",1998,"L1469174",8,3
"3010",1998,"L1469256",16,4
"3011",1998,"L1469314",19,3
"3012",1998,"L1469316",17,3
"3013",1998,"L1469319",267,1
"3014",1998,"L1469320",52,4
"3015",1998,"L1469345",339,5
"3016",1998,"L1469346",84,3
"3017",1998,"L1469349",12,2
"3018",1998,"L1469365",0,1
"3019",1998,"L1469510",13,1
"3020",1998,"L1469547",14,2
"3021",1998,"L1469548",2,2
"3022",1998,"L1469596",147,10
"3023",1998,"L1469614",70,2
"3024",1998,"L1469697",0,2
"3025",1998,"L1469702",0,2
"3026",1998,"L1469703",0,2
"3027",1998,"L1469704",0,1
"3028",1998,"L1469714",29,5
"3029",1998,"L1471490",75,1
"3030",1998,"L1540786",5,2
"3031",1998,"L1540787",12,1
"3032",1998,"L1540794",70,3
"3033",1998,"L1540799",53,3
"3034",1998,"L1540800",547,4
"3035",1998,"L1540810",116,5
"3036",1998,"L1540811",158,4
"3037",1998,"L1540814",343,11
"3038",1998,"L1540815",172,1
"3039",1998,"L1540825",142,10
"3040",1998,"L1540827",1517,12
"3041",1998,"L1540832",362,11
"3042",1998,"L1540835",594,8
"3043",1998,"L1540846",293,5
"3044",1998,"L1540849",94,4
"3045",1998,"L1540857",10,4
"3046",1998,"L1540859",177,3
"3047",1998,"L1540862",1,3
"3048",1998,"L1540864",0,1
"3049",1998,"L1540868",24,2
"3050",1998,"L1540870",25,6
"3051",1998,"L1540871",94,4
"3052",1998,"L1540873",401,8
"3053",1998,"L1540876",142,5
"3054",1998,"L1540878",412,3
"3055",1998,"L1540879",2,2
"3056",1998,"L1540886",285,3
"3057",1998,"L1540898",34,6
"3058",1998,"L1540899",133,4
"3059",1998,"L1540904",147,3
"3060",1998,"L1540912",319,5
"3061",1998,"L1540915",54,2
"3062",1998,"L158584",31323,9
"3063",1998,"L164186",438,11
"3064",1998,"L167700",1073,7
"3065",1998,"L194499",152,2
"3066",1998,"L209342",2202,33
"3067",1998,"L211111",78,14
"3068",1998,"L211914",1528,11
"3069",1998,"L215343",455,6.07142857142857
"3070",1998,"L219714",431,14
"3071",1998,"L248057",4095,15
"3072",1998,"L248904",72,4
"3073",1998,"L252297",441,11
"3074",1998,"L265656",198,38
"3075",1998,"L267199",4259,11
"3076",1998,"L267398",20843,22
"3077",1998,"L267805",18195,7
"3078",1998,"L269484",620,1
"3079",1998,"L269491",478,1
"3080",1998,"L275397",6,3
"3081",1998,"L275404",1,3
"3082",1998,"L275453",11,4
"3083",1998,"L275517",654,15
"3084",1998,"L279820",3035,41
"3085",1998,"L281058",143,11
"3086",1998,"L281327",2250,16
"3087",1998,"L285821",12,4
"3088",1998,"L304071",149,6
"3089",1998,"L343754",26592,11
"3090",1998,"L352958",1405,12
"3091",1998,"L445866",1083,16
"3092",1998,"L452091",899,8
"3093",1998,"L454182",640,1
"3094",1998,"L465590",2050,17
"3095",1998,"L465591",223,11
"3096",1998,"L465593",1,11
"3097",1998,"L467216",5828,11
"3098",1998,"L468458",154,3
"3099",1998,"L468730",0,1
"3100",1998,"L470048",17,1
"3101",1998,"L470582",8690,16
"3102",1998,"L470628",1144,4
"3103",1998,"L470629",466,11
"3104",1998,"L473315",6056,41
"3105",1998,"L473466",772,11
"3106",1998,"L473468",448,3
"3107",1998,"L473469",6742,1
"3108",1998,"L474356",5492,6
"3109",1998,"L474644",157,13
"3110",1998,"L474653",175,7
"3111",1998,"L474786",1853,7
"3112",1998,"L475067",647,15
"3113",1998,"L475090",11111,5
"3114",1998,"L475105",62,4
"3115",1998,"L479571",558,12
"3116",1998,"L480858",1035,50
"3117",1998,"L480913",344,1
"3118",1998,"L481665",1006,20
"3119",1998,"L481668",1095,2
"3120",1998,"L481709",413,2
"3121",1998,"L481711",8218,2
"3122",1998,"L498377",1181,9
"3123",1998,"L507755",1696,2
"3124",1998,"L512312",29368,13
"3125",1998,"L519120",408,9
"3126",1998,"L552239",1187,4
"3127",1998,"L591920",4022,4
"3128",1998,"L604475",47,5
"3129",1998,"L612903",116,2
"3130",1998,"L718307",5506,29
"3131",1998,"L718378",27290,12
"3132",1998,"L718426",28,7
"3133",1998,"L781763",0,2
"3134",1998,"L846390",447,7
"3135",1998,"L92448",21929,15
"3136",1999,"L1080316",69,16
"3137",1999,"L109210",405,6
"3138",1999,"L109213",2160,12
"3139",1999,"L109216",8322,11
"3140",1999,"L109233",510,5
"3141",1999,"L109330",1182,2
"3142",1999,"L109408",73,6
"3143",1999,"L109534",28337,80
"3144",1999,"L109548",1141,15
"3145",1999,"L1254859",4285,19
"3146",1999,"L126170",314,5
"3147",1999,"L127324",4687,10
"3148",1999,"L127945",857,14
"3149",1999,"L129037",13843,7
"3150",1999,"L129046",7632,12
"3151",1999,"L129756",159,16
"3152",1999,"L140460",482,8
"3153",1999,"L140803",0,1
"3154",1999,"L1468921",576,3
"3155",1999,"L1468922",1737,5
"3156",1999,"L1468923",242,6
"3157",1999,"L1468924",1433,5
"3158",1999,"L1468931",610,5
"3159",1999,"L1468934",401,4
"3160",1999,"L1468937",460,3
"3161",1999,"L1468938",94,6
"3162",1999,"L1468941",466,4
"3163",1999,"L1468943",1723,4
"3164",1999,"L1468944",2028,7
"3165",1999,"L1468945",436,4
"3166",1999,"L1468946",79,5
"3167",1999,"L1468955",719,2
"3168",1999,"L1468957",406,3
"3169",1999,"L1468959",862,9
"3170",1999,"L1468966",393,9
"3171",1999,"L1468967",556,9
"3172",1999,"L1468971",314,9
"3173",1999,"L1468972",343,9
"3174",1999,"L1468973",239,9
"3175",1999,"L1468987",35,4
"3176",1999,"L1469153",41,7
"3177",1999,"L1469156",26,5
"3178",1999,"L1469159",24,1
"3179",1999,"L1469172",133,8
